actorId;timeNs
Actor-1112;15425015
Actor-1113;20177950
Actor-1114;16103863
Actor-1115;17635856
Actor-1116;17118265
Actor-1117;16476762
Actor-1118;18590355
Actor-1119;16585714
Actor-1120;17865705
Actor-1121;19703324
Actor-1122;17142041
Actor-1123;19377913
Actor-1124;16808762
Actor-1125;16339009
Actor-1126;17126056
Actor-1127;17873602
Actor-1128;17105629
Actor-1129;18504486
Actor-1130;17265469
Actor-1131;16511826
Actor-1132;17967570
Actor-1133;15968703
Actor-1134;16795956
Actor-1135;16654584
Actor-1136;17296125
Actor-1137;18681000
Actor-1138;17437041
Actor-1139;17666274
Actor-1140;18574974
Actor-1141;18289003
Actor-1142;16904782
Actor-1143;18841504
Actor-1144;17601591
Actor-1145;25662116
Actor-1146;18442714
Actor-1147;18842462
Actor-1148;15945108
Actor-1149;20782206
Actor-1150;18517053
Actor-1151;18159398
Actor-1152;23087047
Actor-1153;17114669
Actor-1154;17012319
Actor-1155;18836592
Actor-1156;16451934
Actor-1157;19881586
Actor-1158;18969438
Actor-1159;17635364
Actor-1160;20101824
Actor-1161;14948768
Actor-1162;15716331
Actor-1163;19247453
Actor-1164;17098614
Actor-1165;16618995
Actor-1166;20376418
Actor-1167;16246203
Actor-1168;16738802
Actor-1169;20820234
Actor-1170;15945172
Actor-1171;19199907
Actor-1172;17438865
Actor-1173;15856738
Actor-1174;18726694
Actor-1175;16923544
Actor-1176;18364798
Actor-1177;19261811
Actor-1178;19911226
Actor-1179;18181210
Actor-1180;17380530
Actor-1181;22298521
Actor-1182;18008242
Actor-1183;16779299
Actor-1184;19189741
Actor-1185;18295370
Actor-1186;20643643
Actor-1187;21296243
Actor-1188;16119813
Actor-1189;16708356
Actor-1190;19287726
Actor-1191;16753341
Actor-1192;17302191
Actor-1193;17262664
Actor-1194;17589251
Actor-1195;17614324
Actor-1196;18978589
Actor-1197;17106516
Actor-1198;18183981
Actor-1199;18886366
Actor-1200;18016819
Actor-1201;16910978
Actor-1202;18536742
Actor-1203;19464572
Actor-1204;18128986
Actor-1205;20762119
Actor-1206;18531532
Actor-1207;16737410
Actor-1208;18880755
Actor-1209;16587366
Actor-1210;18007098
Actor-1211;19428357
Actor-1212;16261225
Actor-1213;19074440
Actor-1214;17865412
Actor-1215;17014967
Actor-1216;20656202
Actor-1217;17613247
Actor-1218;15402665
Actor-1219;18782342
Actor-1220;17219181
Actor-1221;16458877
Actor-1222;17464118
Actor-1223;17078953
Actor-1224;20509689
Actor-1225;17148677
Actor-1226;18170130
Actor-1227;18366099
Actor-1228;18242388
Actor-1229;17714582
Actor-1230;20690734
Actor-1231;18776454
Actor-1232;17365202
Actor-1233;18519725
Actor-1234;20484322
Actor-1235;16583530
Actor-1236;16265172
Actor-1237;23381416
Actor-1238;15929853
Actor-1239;15952540
Actor-1240;20471596
Actor-1241;17197166
Actor-1242;16552973
Actor-1243;18004748
Actor-1244;17033073
Actor-1245;19672308
Actor-1246;18345548
Actor-1247;17280017
Actor-1248;17789159
Actor-1249;19748049
Actor-1250;18492725
Actor-1251;16653458
Actor-1252;19713965
Actor-1253;17859185
Actor-1254;19569318
Actor-1255;19515087
Actor-1256;17404511
Actor-1257;19452654
Actor-1258;19009750
Actor-1259;17094447
Actor-1260;19804454
Actor-1261;16926373
Actor-1262;17150119
Actor-1263;19185599
Actor-1264;18328121
Actor-1265;17708774
Actor-1266;17616578
Actor-1267;17386384
Actor-1268;20285777
Actor-1269;17356726
Actor-1270;16940456
Actor-1271;22763073
Actor-1272;17105300
Actor-1273;18676303
Actor-1274;20314590
Actor-1275;18562574
Actor-1276;21164610
Actor-1277;20410420
Actor-1278;21904168
Actor-1279;23592816
Actor-1280;23895136
Actor-1281;22779120
Actor-1282;18642245
Actor-1283
