actorId;timeNs
Actor-1093;23037769
Actor-1094;24608231
Actor-1095;18380379
Actor-1096;23348115
Actor-1097;22052680
Actor-1098;19649849
Actor-1099;18726948
Actor-1100;19975624
Actor-1101;18892971
Actor-1102;18634979
Actor-1103;19929532
Actor-1104;18915408
Actor-1105;17822422
Actor-1106;24548510
Actor-1107;18021949
Actor-1108;25165068
Actor-1109;21015897
Actor-1110;16768564
Actor-1111;20543486
Actor-1112;19504831
Actor-1113;20938209
Actor-1114;20476032
Actor-1115;17591021
Actor-1116;23438785
Actor-1117;16663650
Actor-1118;18678471
Actor-1119;19099054
Actor-1120;16577582
Actor-1121;21889915
Actor-1122;23644207
Actor-1123;24247958
Actor-1124;21363748
Actor-1125;25633625
Actor-1126;18996133
Actor-1127;19071485
Actor-1128;20434131
Actor-1129;18429282
Actor-1130;22909021
Actor-1131;26431722
Actor-1132;16670720
Actor-1133;21987343
Actor-1134;17478026
Actor-1135;19653086
Actor-1136;21181975
Actor-1137;18940335
Actor-1138;18727244
Actor-1139;19590555
Actor-1140;21432200
Actor-1141;17715615
Actor-1142;19894480
Actor-1143;21581846
Actor-1144;17495876
Actor-1145;19446530
Actor-1146;19829051
Actor-1147;17690752
Actor-1148;19846843
Actor-1149;21961321
Actor-1150;23638522
Actor-1151;23849641
Actor-1152;22858466
Actor-1153;18203245
Actor-1154;19180338
Actor-1155;28830099
Actor-1156;22639581
Actor-1157;20345599
Actor-1158;20461041
Actor-1159;20048700
Actor-1160;18110538
Actor-1161;21277800
Actor-1162;20134647
Actor-1163;21789326
Actor-1164;20202586
Actor-1165;17808979
Actor-1166;17898008
Actor-1167;21237439
Actor-1168;20003452
Actor-1169;18773988
Actor-1170;19298061
Actor-1171;27430730
Actor-1172;18785790
Actor-1173;19554330
Actor-1174;20505505
Actor-1175;19893110
Actor-1176;18697918
Actor-1177;19826291
Actor-1178;20193731
Actor-1179;19607847
Actor-1180;17867664
Actor-1181;16396914
Actor-1182;19255704
Actor-1183;20342157
Actor-1184;17545869
Actor-1185;18181810
Actor-1186;23501446
Actor-1187;19773782
Actor-1188;25630478
Actor-1189;22152482
Actor-1190;19356863
Actor-1191;20046984
Actor-1192;20856981
Actor-1193;19489218
Actor-1194;18875550
Actor-1195;21141703
Actor-1196;19065920
Actor-1197;22258797
Actor-1198;17015485
Actor-1199;18322811
Actor-1200;22436403
Actor-1201;17554754
Actor-1202;20165045
Actor-1203;20769763
Actor-1204;18727639
Actor-1205;21966168
Actor-1206;21172760
Actor-1207;21732336
Actor-1208;17460742
Actor-1209;20536392
Actor-1210;21794762
Actor-1211;18616851
Actor-1212;22064794
Actor-1213;17492030
Actor-1214;17124317
Actor-1215;22896967
Actor-1216;18850500
Actor-1217;20622437
Actor-1218;21859057
Actor-1219;17343791
Actor-1220;21637633
Actor-1221;18210971
Actor-1222;20120920
Actor-1223;18980591
Actor-1224;19815989
Actor-1225;21502296
Actor-1226;17490210
Actor-1227;21873362
Actor-1228;19155826
Actor-1229;17732169
Actor-1230;20297448
Actor-1231;17757809
Actor-1232;21359585
Actor-1233;22191989
Actor-1234;19302675
Actor-1235;22896373
Actor-1236;19554799
Actor-1237;21787354
Actor-1238;20364252
Actor-1239;23299211
Actor-1240;18623375
Actor-1241;17946609
Actor-1242;22032141
Actor-1243;17383830
Actor-1244;17926618
Actor-1245;20480220
Actor-1246;17300405
Actor-1247;20719440
Actor-1248;20726076
Actor-1249;20387896
Actor-1250;22063691
Actor-1251;19875842
Actor-1252;20962254
Actor-1253;17447755
Actor-1254;20282459
Actor-1255;18587276
Actor-1256;22626755
Actor-1257;24067830
Actor-1258;23169839
Actor-1259;22280327
Actor-1260;19258031
Actor-1261;18849517
Actor-1262;17562789
Actor-1263;24508172
Actor-1264;21740791
Actor-1265;24587139
Actor-1266;20356879
Actor-1267;18989160
Actor-1268;18998039
Actor-1269;20302031
Actor-1270;18666209
Actor-1271;17630020
Actor-1272;19803490
Actor-1273;18913923
Actor-1274;18473253
Actor-1275;19053750
Actor-1276;17778209
Actor-1277;18313287
Actor-1278;22019090
Actor-1279;19730980
Actor-1280;19444556
Actor-1281;22184211
Actor-1282;19412502
Actor-1283;19802030
Actor-1284;21145338
Actor-1285;20266812
Actor-1286;18664242
Actor-1287;20161704
Actor-1288;17668628
Actor-1289;18593074
Actor-1290;19626751
Actor-1291;19865325
Actor-1292;19351132
Actor-1293;21371031
Actor-1294;17792110
Actor-1295;18308391
Actor-1296;18304078
Actor-1297;18586705
Actor-1298;19389584
Actor-1299;19336398
Actor-1300;17732108
Actor-1301;18437297
Actor-1302;18677494
Actor-1303;21914277
Actor-1304;17473535
Actor-1305;22974723
Actor-1306;21261468
Actor-1307;18753052
Actor-1308;134507996
Actor-1309;16814957
Actor-1310;17717115
Actor-1311;23512709
Actor-1312;20806018
Actor-1313;18417328
Actor-1314;20543947
Actor-1315;18812776
Actor-1316;21424988
Actor-1317;19966751
Actor-1318;23564625
Actor-1319;20302337
Actor-1320;23748321
Actor-1321;21972884
Actor-1322;23799287
Actor-1323;23411936
Actor-1324;24517693
Actor-1325;21139050
Actor-1326;19436559
Actor-1327;18723879
Actor-1328;19398492
Actor-1329;17544657
Actor-1330;18177795
Actor-1331;20499368
Actor-1332;18083136
Actor-1333;16744745
Actor-1334;21629814
Actor-1335;18854194
Actor-1336;18721649
Actor-1337;21640785
Actor-1338;19997964
Actor-1339;20311197
Actor-1340;24198008
Actor-1341;23799422
Actor-1342;18549595
