actorId;timeNs
Actor-1123;16207188
Actor-1124;16765877
Actor-1125;16247954
Actor-1126;19023769
Actor-1127;15557732
Actor-1128;20402506
Actor-1129;18094855
Actor-1130;18036482
Actor-1131;18034842
Actor-1132;16263326
Actor-1133;17215386
Actor-1134;17033823
Actor-1135;15545656
Actor-1136;17347022
Actor-1137;16132405
Actor-1138;16835007
Actor-1139;16634983
Actor-1140;16126572
Actor-1141;15739612
Actor-1142;20684945
Actor-1143;16162077
Actor-1144;20363668
Actor-1145;17238445
Actor-1146;15681046
Actor-1147;16552677
Actor-1148;16421448
Actor-1149;17280830
Actor-1150;16704710
Actor-1151;20087565
Actor-1152;17707336
Actor-1153;17230533
Actor-1154;16426438
Actor-1155;16992309
Actor-1156;16754034
Actor-1157;17996474
Actor-1158;18333767
Actor-1159;18296816
Actor-1160;18209955
Actor-1161;17276789
Actor-1162;18366811
Actor-1163;18334457
Actor-1164;16751732
Actor-1165;18226267
Actor-1166;17530234
Actor-1167;20315311
Actor-1168;21289872
Actor-1169;17609506
Actor-1170;17511307
Actor-1171;21611187
Actor-1172;20320491
Actor-1173;17605132
Actor-1174;23091530
Actor-1175;19408999
Actor-1176;20832159
Actor-1177;18498145
Actor-1178;21142437
Actor-1179;18731752
Actor-1180;17407685
Actor-1181;18732580
Actor-1182;18691820
Actor-1183;18054095
Actor-1184;22780762
Actor-1185;20991396
Actor-1186;20231804
Actor-1187;21815034
Actor-1188;16923294
Actor-1189;16485571
Actor-1190;17391272
Actor-1191;17813877
Actor-1192;18157235
Actor-1193;17448319
Actor-1194;18769225
Actor-1195;16898049
Actor-1196;17209708
Actor-1197;20287627
Actor-1198;16539203
Actor-1199;15765560
Actor-1200;18143938
Actor-1201;15522190
Actor-1202;16840508
Actor-1203;18299542
Actor-1204;16093109
Actor-1205;15737177
Actor-1206;16398857
Actor-1207;15762090
Actor-1208;16336650
Actor-1209;16496327
Actor-1210;16995169
Actor-1211;16018998
Actor-1212;15953546
Actor-1213;16168129
Actor-1214;18147786
Actor-1215;17590975
Actor-1216;19575631
